*************************************************
   ChampSim Multicore Out-of-Order Simulator
   Last compiled: Apr  3 2025 20:54:34
*************************************************
parsing config file: /home/zir/Pythia/config/pythia.ini

trace_0 /home/zir/ChampSim/ML-DPC/ChampSimTraces/spec17/621.wrf-s1.trace.xz
scooby_state_8e7320|54|5 9,0,0,0,45,91,0,0,0,3,0,0,0,0,1,149,
scooby_state_8e7320|58|5 9,0,0,0,41,95,0,0,0,3,0,0,0,0,1,149,
scooby_state_8e7320|60|5 7,0,0,0,39,98,0,0,0,4,0,0,0,0,1,149,
scooby_state_8e7320|37|5 9,0,0,0,38,100,0,0,0,1,0,0,0,0,1,149,
scooby_state_8e7320|61|5 9,0,0,0,37,101,0,0,0,2,0,0,0,0,0,149,
scooby_state_8e7320|53|5 8,0,0,0,47,89,0,0,0,3,0,0,0,0,2,149,
scooby_state_8e7320|59|5 9,0,0,0,40,96,0,0,0,3,0,0,0,0,1,149,
scooby_state_8e7320|39|5 9,0,0,0,33,102,0,0,0,4,0,0,0,0,1,149,
scooby_state_8e7320|40|5 9,0,0,0,38,97,0,1,0,3,0,0,0,0,1,149,
scooby_state_8e7320|55|5 7,0,0,0,46,91,0,0,0,4,0,0,0,0,1,149,
scooby_state_8e7320|32|5 9,0,0,0,46,90,0,0,0,2,0,0,0,0,1,148,
scooby_state_8e7320|51|5 9,0,0,0,42,89,0,0,0,2,0,0,0,0,1,143,
scooby_state_8e7320|10|5 6,0,0,0,49,84,0,0,0,3,0,0,0,0,1,143,
scooby_state_8e7320|33|5 8,0,0,0,42,90,0,0,0,3,0,0,0,0,0,143,
scooby_state_8e7320|38|5 7,0,0,0,32,100,0,0,0,3,0,0,0,0,1,143,
scooby_state_8e7320|36|5 7,0,0,0,37,95,0,0,0,3,0,0,0,0,1,143,
scooby_state_8e7320|49|5 9,0,0,0,37,93,0,0,0,2,0,0,0,0,1,142,
scooby_state_8e7320|41|5 7,0,0,0,33,99,0,0,0,3,0,0,0,0,0,142,
scooby_state_8e7320|31|5 7,0,0,0,40,90,0,0,1,3,0,0,0,0,1,142,
scooby_state_8e7320|44|5 9,0,0,0,31,98,0,0,0,3,0,0,1,0,0,142,
scooby_state_8e7320|63|5 9,0,0,0,28,102,0,1,0,2,0,0,0,0,0,142,
scooby_state_8e7320|62|5 7,0,0,0,31,101,0,0,0,3,0,0,0,0,0,142,
scooby_state_8e7320|45|5 8,0,0,0,38,92,0,0,0,3,0,0,0,0,1,142,
scooby_state_8e7320|43|5 7,0,0,0,32,100,0,0,0,3,0,0,0,0,0,142,
scooby_state_8e7320|42|5 9,0,0,0,31,100,0,0,0,2,0,0,0,0,0,142,
scooby_state_8e7320|48|5 7,0,0,0,43,88,0,0,0,3,0,0,0,0,1,142,
scooby_state_8e7320|50|5 7,0,0,0,38,92,0,0,0,3,0,0,0,0,2,142,
scooby_state_8e7320|11|5 9,0,0,0,42,85,0,0,0,3,0,0,0,0,1,140,
scooby_state_8e7320|15|5 7,0,0,0,42,88,0,0,0,3,0,0,0,0,0,140,
scooby_state_8e7320|29|5 7,0,0,0,43,84,0,0,0,3,0,0,0,0,2,139,
scooby_state_8e7320|30|5 9,0,0,0,36,89,0,1,0,2,0,0,0,0,2,139,
scooby_state_f33b5d|9|1 137,0,0,0,0,0,0,0,0,0,0,1,0,0,0,138,
scooby_state_f33b4a|6|1 138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,
scooby_state_f33b5d|13|1 138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,
scooby_state_f33b4a|39|1 137,0,0,0,0,1,0,0,0,0,0,0,0,0,0,138,
scooby_state_f33b5d|31|1 137,0,0,0,0,0,1,0,0,0,0,0,0,0,0,138,
scooby_state_f33b88|2|1 137,0,0,0,0,0,0,0,0,0,0,1,0,0,0,138,
scooby_state_f33b88|0|0 138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,
scooby_state_f33b5d|35|1 138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,
scooby_state_f33b3c|37|1 138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,
scooby_state_f33b5d|16|1 138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,
scooby_state_f33b88|30|1 138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,
scooby_state_f33b4a|19|1 138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,
scooby_state_f33b3c|24|1 138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,
scooby_state_f33b5d|28|1 138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,
scooby_state_f33b4a|20|1 138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,
scooby_state_f33b3c|16|1 138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,
scooby_state_f33b4a|31|1 137,0,0,0,0,0,1,0,0,0,0,0,0,0,0,138,
scooby_state_f33b4a|22|1 138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,
scooby_state_f33b88|51|1 138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,
scooby_state_f33b88|21|1 138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,
scooby_state_f33b88|16|1 137,0,0,0,0,0,0,0,0,0,0,0,1,0,0,138,
scooby_state_f33b5d|43|1 138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,
scooby_state_f33b4a|30|1 138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,
scooby_state_f33b3c|35|1 138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,
scooby_state_f33b4a|34|1 138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,
scooby_state_f33b5d|29|1 138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,
scooby_state_f33b5d|19|1 138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,
scooby_state_f33b88|33|1 138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,
scooby_state_f33b5d|33|1 138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,
scooby_state_f33b4a|12|1 138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,
scooby_state_f33b3c|47|1 138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,
scooby_state_f33b3c|33|1 138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,
scooby_state_f33b3c|17|1 138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,
scooby_state_f33b4a|28|1 137,0,0,0,0,0,0,0,0,0,0,0,0,1,0,138,
scooby_state_f33b4a|37|1 138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,
scooby_state_f33b88|11|1 138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,
scooby_state_f33b4a|24|1 138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,
scooby_state_f33b4a|48|1 138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,
scooby_state_f33b4a|23|1 138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,
scooby_state_f33b5d|24|1 138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,
scooby_state_f33b5d|60|1 138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,
scooby_state_f33b5d|0|0 138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,
scooby_state_f33b88|7|1 138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,
scooby_state_f33b3c|27|1 138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,
scooby_state_f33b5d|12|1 138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,
scooby_state_f33b5d|11|1 138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,
scooby_state_f33b88|13|1 138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,
scooby_state_f33b5d|58|1 138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,
scooby_state_f33b5d|57|1 138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,
scooby_state_f33b5d|42|1 138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,
scooby_state_f33b88|18|1 137,0,1,0,0,0,0,0,0,0,0,0,0,0,0,138,
scooby_state_f33b4a|32|1 138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,
scooby_state_f33b5d|59|1 137,0,0,1,0,0,0,0,0,0,0,0,0,0,0,138,
scooby_state_f33b3c|29|1 137,0,0,0,0,0,0,0,0,0,0,0,0,0,1,138,
scooby_state_f33b3c|9|1 138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,
scooby_state_f33b3c|8|1 137,0,0,0,0,0,0,0,0,0,0,0,1,0,0,138,
scooby_state_f33b3c|25|1 138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,
scooby_state_f33b4a|5|1 138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,
scooby_state_f33b3c|11|1 137,0,0,0,0,0,0,0,0,0,0,0,0,0,1,138,
scooby_state_f33b3c|34|1 138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,
scooby_state_f33b3c|43|1 138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,
scooby_state_f33b3c|10|1 138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,
scooby_state_f33b3c|12|1 138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,
scooby_state_f33b4a|47|1 138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,
scooby_state_f33b3c|21|1 138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,
scooby_state_f33b88|55|1 138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,
scooby_state_f33b4a|10|1 138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,
scooby_state_f33b5d|20|1 138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,
scooby_state_f33b88|36|1 138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,
scooby_state_f33b3c|51|1 138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,
scooby_state_f33b3c|36|1 138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,
scooby_state_f33b88|54|1 136,0,0,0,1,0,1,0,0,0,0,0,0,0,0,138,
scooby_state_f33b5d|23|1 137,0,0,1,0,0,0,0,0,0,0,0,0,0,0,138,
scooby_state_f33b3c|7|1 137,0,0,0,0,0,0,0,0,0,0,0,0,1,0,138,
scooby_state_f33b88|29|1 138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,
scooby_state_f33b5d|14|1 138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,
scooby_state_f33b4a|2|1 138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,
scooby_state_f33b88|52|1 138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,
scooby_state_f33b4a|3|1 138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,
scooby_state_f33b3c|18|1 138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,
scooby_state_f33b4a|45|1 137,0,0,0,1,0,0,0,0,0,0,0,0,0,0,138,
scooby_state_f33b3c|19|1 138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,
scooby_state_f33b88|1|1 138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,
scooby_state_f33b88|14|1 138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,
scooby_state_f33b5d|7|1 138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,
scooby_state_f33b3c|28|1 137,0,0,0,1,0,0,0,0,0,0,0,0,0,0,138,
scooby_state_f33b5d|2|1 138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,
scooby_state_f33b3c|20|1 137,0,0,0,0,0,0,0,0,0,0,0,0,1,0,138,
scooby_state_f33b4a|9|1 138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,
scooby_state_f33b4a|33|1 138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,
scooby_state_f33b3c|22|1 138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,
scooby_state_f33b88|19|1 137,0,1,0,0,0,0,0,0,0,0,0,0,0,0,138,
scooby_state_f33b4a|17|1 138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,
scooby_state_f33b4a|4|1 138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,
scooby_state_f33b4a|49|1 138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,
scooby_state_f33b3c|23|1 138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,
scooby_state_f33b4a|18|1 138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,
scooby_state_f33b5d|5|1 137,0,0,1,0,0,0,0,0,0,0,0,0,0,0,138,
scooby_state_f33b88|3|1 137,0,0,0,0,0,0,0,0,0,1,0,0,0,0,138,
scooby_state_f33b88|56|1 136,1,0,0,0,0,0,0,0,1,0,0,0,0,0,138,
scooby_state_f33b4a|7|1 138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,
scooby_state_f33b4a|51|1 137,0,0,0,0,0,0,0,0,0,0,0,0,0,1,138,
scooby_state_f33b4a|16|1 138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,
scooby_state_f33b3c|13|1 138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,
scooby_state_f33b88|59|1 138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,
scooby_state_f33b5d|1|1 137,0,0,0,0,0,0,0,1,0,0,0,0,0,0,138,
scooby_state_f33b88|60|1 138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,
scooby_state_f33b4a|46|1 138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,
scooby_state_f33b88|32|1 138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,
scooby_state_f33b88|10|1 138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,
scooby_state_f33b4a|11|1 138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,
scooby_state_f33b88|62|1 138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,
scooby_state_f33b88|63|1 137,0,0,0,0,0,0,0,0,1,0,0,0,0,0,138,
scooby_state_f33b88|8|1 138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,
scooby_state_f33b5d|17|1 138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,
scooby_state_f33b5d|62|1 138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,
scooby_state_f33b3c|42|1 137,0,0,0,0,0,0,1,0,0,0,0,0,0,0,138,
scooby_state_f33b5d|41|1 138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,
scooby_state_f33b5d|27|1 137,0,0,0,0,0,0,0,0,0,0,0,0,0,1,138,
scooby_state_f33b3c|40|1 138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,
scooby_state_f33b3c|14|1 138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,
scooby_state_f33b88|28|1 138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,
scooby_state_f33b5d|26|1 138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,
scooby_state_f33b5d|4|1 138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,
scooby_state_f33b88|25|1 138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,
scooby_state_f33b3c|57|1 138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,
scooby_state_f33b3c|55|1 138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,
scooby_state_f33b88|23|1 138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,
scooby_state_f33b5d|40|1 138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,
scooby_state_f33b3c|49|1 138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,
scooby_state_f33b5d|8|1 138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,
scooby_state_f33b3c|58|1 138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,
scooby_state_f33b4a|50|1 138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,
scooby_state_f33b5d|61|1 138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,
scooby_state_f33b88|35|1 138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,
scooby_state_f33b5d|6|1 138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,
scooby_state_f33b3c|30|1 138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,
scooby_state_f33b88|38|1 138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,
scooby_state_f33b88|5|1 138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,
scooby_state_f33b88|22|1 137,0,0,0,0,0,0,0,0,1,0,0,0,0,0,138,
scooby_state_f33b5d|15|1 138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,
scooby_state_f33b88|15|1 138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,
scooby_state_f33b3c|46|1 138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,
scooby_state_f33b5d|18|1 138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,
scooby_state_f33b88|37|1 137,0,0,0,0,1,0,0,0,0,0,0,0,0,0,138,
scooby_state_f33b4a|41|1 138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,
scooby_state_f33b4a|29|1 138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,
scooby_state_f33b5d|30|1 138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,
scooby_state_f33b4a|36|1 137,1,0,0,0,0,0,0,0,0,0,0,0,0,0,138,
scooby_state_f33b3c|56|1 138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,
scooby_state_f33b4a|14|1 138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,
scooby_state_f33b3c|44|1 138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,
scooby_state_f33b5d|21|1 138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,
scooby_state_f33b88|6|1 138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,
scooby_state_f33b88|57|1 138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,
scooby_state_f33b3c|54|1 137,0,0,0,0,0,0,0,0,0,0,0,0,0,1,138,
scooby_state_f33b3c|48|1 138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,
scooby_state_f33b88|34|1 138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,
scooby_state_f33b88|12|1 137,0,0,0,0,0,0,0,1,0,0,0,0,0,0,138,
scooby_state_f33b3c|41|1 138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,
scooby_state_8e7320|13|5 9,0,0,0,42,83,0,0,0,3,0,0,0,0,1,138,
scooby_state_f33b88|58|1 138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,
scooby_state_f33b88|26|1 138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,
scooby_state_f33b5d|22|1 138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,
scooby_state_f33b5d|10|1 138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,
scooby_state_f33b4a|26|1 138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,
scooby_state_f33b4a|27|1 138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,
scooby_state_f33b88|24|1 138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,
scooby_state_f33b5d|38|1 137,0,0,0,1,0,0,0,0,0,0,0,0,0,0,138,
scooby_state_f33b3c|32|1 138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,
scooby_state_f33b5d|36|1 138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,
scooby_state_f33b88|4|1 138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,
scooby_state_f33b3c|45|1 138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,
scooby_state_f33b88|20|1 137,0,0,0,0,0,0,0,0,1,0,0,0,0,0,138,
scooby_state_f33b4a|21|1 138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,
scooby_state_f33b5d|25|1 138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,
scooby_state_f33b4a|25|1 138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,
scooby_state_f33b4a|38|1 138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,
scooby_state_f33b3c|52|1 137,0,0,0,0,0,0,1,0,0,0,0,0,0,0,138,
scooby_state_f33b4a|43|1 138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,
scooby_state_f33b4a|8|1 138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,
scooby_state_f33b4a|15|1 138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,
scooby_state_f33b3c|31|1 137,0,0,0,0,0,0,1,0,0,0,0,0,0,0,138,
scooby_state_f33b3c|38|1 138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,
scooby_state_f33b88|53|1 138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,
scooby_state_f33b88|61|1 138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,
scooby_state_f33b3c|39|1 137,0,0,0,0,0,0,0,0,0,0,1,0,0,0,138,
scooby_state_f33b3c|53|1 136,0,0,1,0,0,0,0,0,0,0,0,0,1,0,138,
scooby_state_f33b88|17|1 138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,
scooby_state_f33b5d|34|1 137,0,0,0,0,0,0,0,0,0,0,0,0,1,0,138,
scooby_state_f33b3c|26|1 137,0,0,0,0,0,0,0,0,0,0,0,1,0,0,138,
scooby_state_f33b5d|39|1 138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,
scooby_state_f33b88|9|1 138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,
scooby_state_f33b4a|13|1 137,0,0,0,0,0,0,0,0,0,1,0,0,0,0,138,
scooby_state_f33b4a|42|1 138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,
scooby_state_f33b4a|35|1 138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,
scooby_state_f33b5d|3|1 137,0,0,0,0,0,0,0,0,0,0,0,0,1,0,138,
scooby_state_f33b4a|52|1 138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,
scooby_state_f33b88|27|1 138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,
scooby_state_8e7320|28|5 9,0,0,0,41,85,0,0,0,3,0,0,0,0,0,138,
scooby_state_f33b5d|32|1 138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,
scooby_state_f33b88|31|1 138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,
scooby_state_f33b4a|44|1 138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,
scooby_state_f33b3c|50|1 138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,
scooby_state_f33b3c|15|1 136,0,0,0,0,1,0,0,0,0,1,0,0,0,0,138,
scooby_state_f33b5d|37|1 138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,
scooby_state_f33b4a|40|1 138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,
scooby_state_f33b5d|63|1 138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,
scooby_state_f33b4a|56|1 137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,
scooby_state_f33b5d|46|1 137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,
scooby_state_f33b88|47|1 137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,
scooby_state_8e7320|52|5 8,0,0,0,41,85,0,0,0,3,0,0,0,0,0,137,
scooby_state_f33b88|49|1 136,0,1,0,0,0,0,0,0,0,0,0,0,0,0,137,
scooby_state_f33b3c|0|0 137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,
scooby_state_f33b88|41|1 137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,
scooby_state_f33b5d|44|1 137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,
scooby_state_f33b5d|49|1 136,1,0,0,0,0,0,0,0,0,0,0,0,0,0,137,
scooby_state_f33b4a|60|1 137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,
scooby_state_f33b4a|63|1 136,0,1,0,0,0,0,0,0,0,0,0,0,0,0,137,
scooby_state_f33b3c|6|1 137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,
scooby_state_f33b5d|53|1 137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,
scooby_state_f33b88|44|1 137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,
scooby_state_f33b88|45|1 135,0,1,0,0,0,0,0,0,1,0,0,0,0,0,137,
scooby_state_f33b3c|4|1 137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,
scooby_state_f33b4a|0|0 137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,
scooby_state_f33b5d|51|1 137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,
scooby_state_f33b3c|2|1 136,0,0,0,0,0,0,0,0,1,0,0,0,0,0,137,
scooby_state_f33b5d|50|1 137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,
scooby_state_f33b4a|54|1 137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,
scooby_state_f33b88|46|1 137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,
scooby_state_f33b3c|62|1 137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,
scooby_state_f33b4a|53|1 137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,
scooby_state_f33b5d|56|1 137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,
scooby_state_f33b3c|3|1 137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,
scooby_state_f33b4a|59|1 137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,
scooby_state_f33b4a|62|1 137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,
scooby_state_f33b4a|58|1 136,0,0,0,0,0,0,0,0,0,0,0,0,0,1,137,
scooby_state_f33b4a|57|1 137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,
scooby_state_f33b3c|1|1 137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,
scooby_state_f33b88|48|1 137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,
scooby_state_f33b88|40|1 135,0,0,0,0,0,0,0,1,0,0,0,0,1,0,137,
scooby_state_f33b3c|5|1 137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,
scooby_state_f33b4a|1|1 137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,
scooby_state_f33b5d|54|1 136,0,0,1,0,0,0,0,0,0,0,0,0,0,0,137,
scooby_state_f33b4a|61|1 137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,
scooby_state_f33b5d|52|1 137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,
scooby_state_f33b3c|59|1 137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,
scooby_state_f33b3c|61|1 136,1,0,0,0,0,0,0,0,0,0,0,0,0,0,137,
scooby_state_8e7320|57|5 7,0,0,0,31,95,0,0,0,3,0,0,0,0,1,137,
scooby_state_f33b5d|47|1 136,1,0,0,0,0,0,0,0,0,0,0,0,0,0,137,
scooby_state_f33b88|42|1 137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,
scooby_state_f33b5d|55|1 137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,
scooby_state_f33b5d|45|1 137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,
